wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,method,init,seed,seed_frac,exp,curve,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,3,0.3333333333333333,CONV,0.076024;0.065904;0.065395;0.065364;0.065034;0.065016;0.065016;0.064643;0.064643;0.064643;0.064572;0.064572;0.064572;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571;0.064571,5.26,31.19,35,0.456127,83.8572,3.2862,0.0,0,5.0891,0.8404,45.942,0.0,True,25.5,4840,1.5629,1.04
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,4,0.3333333333333333,CONV,0.071312;0.066586;0.065535;0.065535;0.065366;0.065366;0.065366;0.065366;0.065178;0.065169;0.064664;0.064664;0.064664;0.064664;0.064664;0.064664;0.064664;0.064664;0.064664;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658;0.064658,5.26,31.19,35,0.456739,83.8355,3.1564,0.0,0,5.0391,0.8329,47.363,0.0,True,24.5,4840,1.5308,1.02
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,5,0.3333333333333333,CONV,0.072674;0.065404;0.065036;0.065036;0.065036;0.065034;0.065034;0.065034;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032;0.065032,5.26,31.19,35,0.45938,83.7421,2.5965,0.0,0,5.0891,0.831,45.325,0.0,True,24.5,4840,1.5559,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,6,0.3333333333333333,CONV,0.074420;0.066686;0.066686;0.065964;0.065964;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955;0.065955,5.26,31.19,35,0.465899,83.5113,1.2142,0.0,0,5.1391,0.8479,44.562,0.0,True,25.5,4840,1.548,0.95
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,7,0.3333333333333333,CONV,0.073529;0.066036;0.066036;0.066036;0.066034;0.066034;0.066032;0.066032;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066031;0.066030;0.066030;0.066030;0.066030;0.066030;0.066030;0.066030;0.066030;0.066030;0.066030;0.066030;0.066030;0.066030;0.066030;0.066030;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029;0.066029,5.26,31.19,35,0.466425,83.4927,1.1026,0.0,0,5.1391,0.8479,44.694,0.0,True,24.5,4840,1.5655,1.06
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,8,0.3333333333333333,CONV,0.071126;0.066048;0.066027;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002;0.066002,5.26,31.19,35,0.466233,83.4995,1.1435,0.0,0,5.1391,0.8467,44.9,0.0,True,24.5,4840,1.5423,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,5,0.3333333333333333,CONV,0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.049334;0.049334;0.049334;0.049334;0.049312;0.049312;0.049312;0.049305;0.049305;0.049304;0.049303;0.049303;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302;0.049302,5.26,31.19,35,0.348266,87.6745,26.1562,0.0,0,4.6391,0.7493,52.014,0.0,True,26.0,4840,1.635,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,6,0.3333333333333333,CONV,0.050052;0.050052;0.049475;0.049296;0.049296;0.049296;0.049295;0.049283;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282;0.049282,5.26,31.19,35,0.348124,87.6795,26.1864,0.0,0,4.6391,0.7493,50.584,0.0,True,26.0,4840,1.5932,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,7,0.3333333333333333,CONV,0.049299;0.049299;0.049299;0.049299;0.049299;0.049299;0.049299;0.049299;0.049299;0.049299;0.049295;0.049295;0.049295;0.049295;0.049295;0.049294;0.049292;0.049291;0.049291;0.049291;0.049291;0.049291;0.049291;0.049290;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289;0.049289,5.26,31.19,35,0.348176,87.6777,26.1753,0.0,0,4.6391,0.7493,51.021,0.0,True,26.0,4840,1.5671,1.02
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,8,0.3333333333333333,CONV,0.050052;0.050052;0.049031;0.049031;0.049031;0.049031;0.049031;0.049031;0.049031;0.049031;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048337;0.048333;0.048333;0.048333;0.048328;0.048328;0.048328;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305;0.048305,5.26,31.19,35,0.341221,87.9238,27.65,0.0,0,4.5391,0.7343,54.79,0.0,True,26.0,4840,1.541,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,9,0.3333333333333333,CONV,0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.049658;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.5592,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,10,0.3333333333333333,CONV,0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.050052;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635;0.049635,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.556,0.93
google,500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,1,0.3333333333333333,CONV,0.072950;0.065575;0.065569;0.064883;0.064878;0.064876;0.064876;0.064872;0.064864;0.064859;0.064859;0.064859;0.064859;0.064859;0.064859;0.064859;0.064859;0.064859;0.064859;0.064859;0.064859;0.064859;0.064859;0.064363;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358;0.064358,5.26,31.19,35,0.454619,83.9106,3.6059,0.0,0,5.0391,0.8334,46.814,0.0,True,24.5,4840,1.5593,1.03
google,500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,random,2,0.3333333333333333,CONV,0.075281;0.067262;0.065325;0.064922;0.064917;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036;0.064036,5.26,31.19,35,0.452347,83.991,4.0878,0.0,0,5.0391,0.8323,47.372,0.0,True,24.5,4840,1.5519,0.97
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,3,0.3333333333333333,CONV,0.255318;0.249945;0.249945;0.248023;0.243649;0.242534;0.237366;0.237366;0.234282;0.234282;0.233874;0.227089;0.227089;0.227089;0.227089;0.227089;0.227062;0.224773;0.224530;0.223660;0.222508;0.221396;0.221396;0.219372;0.219145;0.218865;0.218414;0.218258;0.217259;0.216116;0.214466;0.214466;0.214466;0.214370;0.213302;0.213236;0.211389;0.211313;0.211313;0.211126;0.210092;0.208695;0.208695;0.208109;0.208109;0.208109;0.207375;0.206886;0.206886;0.206866;0.205733;0.205733;0.205718;0.205712;0.205704;0.205382;0.205382;0.205081;0.204514;0.204514;0.204499;0.203887;0.203880;0.203880;0.203879;0.203870;0.203846;0.203846;0.203836;0.203832;0.203813;0.203798;0.203798;0.203796;0.203796;0.203796;0.203796;0.203793;0.203793;0.203793;0.203792;0.203792;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791;0.203791,5.26,31.19,35,0.519841,81.6023,-10.2233,43.4,217,5.4391,0.9248,49.977,0.0,True,36.0,4840,1.6375,1.43
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,4,0.3333333333333333,CONV,0.257989;0.254739;0.253467;0.250324;0.249658;0.249291;0.247001;0.244562;0.243527;0.238455;0.238455;0.237651;0.235018;0.235018;0.234856;0.233839;0.233839;0.231650;0.231650;0.229414;0.228004;0.227851;0.225537;0.222396;0.222396;0.222396;0.222396;0.221906;0.221295;0.220221;0.219296;0.219296;0.219296;0.218947;0.217068;0.217068;0.217068;0.217068;0.216792;0.214594;0.213048;0.213048;0.213048;0.211405;0.210192;0.210192;0.210020;0.210020;0.209425;0.209425;0.209425;0.208992;0.207412;0.207412;0.207091;0.207076;0.206227;0.206209;0.206191;0.206140;0.205502;0.204949;0.203992;0.203741;0.203406;0.203406;0.203406;0.203406;0.202175;0.202175;0.202175;0.202175;0.201841;0.201841;0.201841;0.201534;0.201002;0.201002;0.201002;0.201002;0.201002;0.200727;0.200695;0.200107;0.200096;0.199779;0.199193;0.199193;0.199193;0.199193;0.199193;0.199178;0.199155;0.199155;0.199139;0.199126;0.199126;0.199121;0.199121;0.199104;0.199104;0.199104;0.199104;0.199104;0.199104;0.199093;0.199085;0.199085;0.199085;0.199082;0.199082;0.199081;0.199066;0.199066;0.199065;0.199060;0.199049;0.199043;0.199036;0.199036,5.26,31.19,35,0.511682,81.891,-8.4933,42.2,211,5.3891,0.9196,51.129,0.0,True,34.5,4840,1.6173,1.5
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,5,0.3333333333333333,CONV,0.255506;0.255506;0.255392;0.249929;0.249012;0.245527;0.242506;0.240988;0.240762;0.240762;0.237883;0.235877;0.233618;0.231756;0.227719;0.227719;0.227684;0.225777;0.221025;0.221025;0.220371;0.219958;0.217958;0.217958;0.217958;0.214938;0.214938;0.214938;0.213194;0.213194;0.213194;0.213194;0.211914;0.211914;0.211914;0.211017;0.210979;0.208784;0.207797;0.207186;0.207186;0.207186;0.205902;0.205199;0.205199;0.205185;0.204238;0.204085;0.204085;0.203634;0.203634;0.203623;0.203577;0.203577;0.203577;0.203577;0.203577;0.203577;0.203567;0.203567;0.203562;0.203552;0.203552;0.203552;0.203547;0.203547;0.203541;0.203526;0.203526;0.203526;0.203526;0.203519;0.203517;0.203509;0.203507;0.203506;0.203503;0.203499;0.203489;0.203489;0.203489;0.203489;0.203472;0.203471;0.203471;0.203468;0.203468;0.203468;0.203468;0.203462;0.203462;0.203461;0.203460;0.203460;0.203458;0.203458;0.203457;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456;0.203456,5.26,31.19,35,0.53019,81.236,-12.4176,42.8,214,5.5391,0.9354,48.369,0.0,True,35.0,4840,1.5819,1.54
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,6,0.3333333333333333,CONV,0.256294;0.255569;0.252569;0.252226;0.252226;0.246956;0.246956;0.246956;0.237700;0.237700;0.237510;0.232685;0.225855;0.225855;0.225855;0.221838;0.216200;0.216200;0.216200;0.215633;0.215633;0.210544;0.210544;0.210541;0.207794;0.207794;0.206776;0.205727;0.203079;0.202663;0.199964;0.199964;0.199964;0.199689;0.199686;0.197880;0.197853;0.197853;0.196251;0.195271;0.194816;0.194572;0.192602;0.192602;0.190860;0.190860;0.189843;0.189843;0.189843;0.189613;0.188496;0.187270;0.186708;0.186708;0.186362;0.185685;0.184408;0.184408;0.184307;0.182933;0.182933;0.182772;0.182725;0.182266;0.182254;0.181057;0.179916;0.179916;0.179653;0.179513;0.178711;0.178711;0.178711;0.178667;0.178086;0.178086;0.178086;0.178086;0.178086;0.177580;0.177580;0.177112;0.177112;0.177112;0.177112;0.177087;0.176954;0.176954;0.176954;0.176954;0.176951;0.176951;0.176951;0.176940;0.176931;0.176931;0.176917;0.176906;0.176906;0.176902;0.176878;0.176878;0.176878;0.176878;0.176878;0.176875;0.176873;0.176873;0.176869;0.176855;0.176846;0.176846;0.176846;0.176846;0.176846;0.176845;0.176836;0.176836;0.176836;0.176827,5.26,31.19,35,0.507381,82.0433,-7.5814,35.0,175,5.3391,0.9047,51.981,0.0,True,33.5,4840,1.5618,1.53
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,DE,random,7,0.3333333333333333,CONV,0.245189;0.245189;0.245189;0.242619;0.242619;0.242347;0.240816;0.240176;0.237801;0.237801;0.234553;0.234037;0.233415;0.233129;0.232822;0.231948;0.231948;0.229944;0.228060;0.228060;0.228060;0.227552;0.227535;0.226224;0.224431;0.223788;0.223348;0.221525;0.220713;0.219499;0.219499;0.219499;0.219384;0.217760;0.217760;0.216526;0.216023;0.215302;0.215302;0.213531;0.213531;0.213531;0.213429;0.212906;0.212906;0.212609;0.212206;0.212206;0.211578;0.210993;0.210984;0.210827;0.210827;0.210827;0.210066;0.210066;0.210028;0.210027;0.209627;0.209433;0.209433;0.209432;0.209425;0.209410;0.209391;0.209391;0.209375;0.209369;0.209369;0.208979;0.208979;0.208979;0.208979;0.208979;0.208976;0.208976;0.208975;0.208973;0.208972;0.208970;0.208970;0.208965;0.208965;0.208962;0.208959;0.208958;0.208958;0.208957;0.208956;0.208955;0.208955;0.208955;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953;0.208953,5.26,31.19,35,0.526637,81.3618,-11.6643,44.8,224,5.4391,0.9278,50.304,0.0,True,32.5,4840,1.57,1.47
