wl,N,M,power,hard,cap,alpha,beta,gamma,subset,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,makespan_h,nfe,runtime_s,peak_mem_mb
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,19,0.3333333333333333,E4,10.62,62.6,36,0.762096,86.6187,10.2046,0.0,0,8.6448,1.4245,74.93,0.0,26.5,4840,2.6522,2.82
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,20,0.3333333333333333,E4,10.62,62.6,36,0.755267,86.7387,11.0092,0.0,0,8.6448,1.4261,75.705,0.0,26.5,4840,2.6483,2.92
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,21,0.3333333333333333,E4,10.62,62.6,36,0.759007,86.673,10.5685,0.0,0,8.6948,1.4324,75.103,0.0,25.5,4840,2.6453,2.86
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,22,0.3333333333333333,E4,10.62,62.6,36,0.752367,86.7896,11.3509,0.0,0,8.5948,1.4152,76.649,0.0,25.5,4840,2.6536,2.97
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,23,0.3333333333333333,E4,10.62,62.6,36,0.754898,86.7451,11.0527,0.0,0,8.5948,1.4141,75.35,0.0,25.5,4840,2.6539,2.93
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,24,0.3333333333333333,E4,10.62,62.6,36,0.744621,86.9256,12.2635,0.0,0,8.5448,1.4094,77.209,0.0,25.0,4840,2.6536,3.26
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,25,0.3333333333333333,E4,10.62,62.6,36,0.75868,86.6787,10.6071,0.0,0,8.6448,1.4284,75.742,0.0,25.5,4840,2.656,2.99
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,26,0.3333333333333333,E4,10.62,62.6,36,0.763487,86.5943,10.0406,0.0,0,8.7448,1.4381,72.474,0.0,26.5,4840,2.6599,2.99
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,11,0.3333333333333333,E4,10.62,62.6,36,0.757448,86.7004,10.7522,0.0,0,8.6448,1.4248,76.338,0.0,25.0,4840,2.6551,3.02
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,12,0.3333333333333333,E4,10.62,62.6,36,0.767219,86.5288,9.601,0.0,0,8.7448,1.4388,74.237,0.0,26.5,4840,2.6572,2.98
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,13,0.3333333333333333,E4,10.62,62.6,36,0.760959,86.6387,10.3385,0.0,0,8.6948,1.4296,74.105,0.0,26.5,4840,2.6479,2.86
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,14,0.3333333333333333,E4,10.62,62.6,36,0.766135,86.5478,9.7287,0.0,0,8.6948,1.4303,73.906,0.0,27.0,4840,2.6639,2.8
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,15,0.3333333333333333,E4,10.62,62.6,36,0.761823,86.6235,10.2368,0.0,0,8.6448,1.4214,75.294,0.0,27.0,4840,2.6621,2.83
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,16,0.3333333333333333,E4,10.62,62.6,36,0.751863,86.7984,11.4103,0.0,0,8.5948,1.4118,75.954,0.0,27.0,4840,2.68,3.2
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,17,0.3333333333333333,E4,10.62,62.6,36,0.766273,86.5454,9.7124,0.0,0,8.7448,1.4392,73.585,0.0,27.0,4840,2.6636,2.88
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,18,0.3333333333333333,E4,10.62,62.6,36,0.753095,86.7768,11.2652,0.0,0,8.6448,1.4239,75.719,0.0,25.5,4840,2.6774,2.87
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,17,0.3333333333333333,E4,10.62,62.6,36,0.761377,86.6314,10.2892,0.0,0,8.7448,1.4371,75.559,0.0,25.5,4840,3.1119,1.63
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,18,0.3333333333333333,E4,10.62,62.6,36,0.760412,86.6483,10.403,0.0,0,8.6948,1.4298,75.458,0.0,25.5,4840,3.0672,1.67
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,19,0.3333333333333333,E4,10.62,62.6,36,0.741253,86.9847,12.6605,0.0,0,8.4948,1.3955,79.124,0.0,24.5,4840,3.0546,1.92
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,20,0.3333333333333333,E4,10.62,62.6,36,0.765708,86.5553,9.779,0.0,0,8.7448,1.4463,74.227,0.0,25.5,4840,3.055,1.67
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,21,0.3333333333333333,E4,10.62,62.6,36,0.757569,86.6982,10.738,0.0,0,8.6948,1.4312,76.493,0.0,25.0,4840,3.072,1.71
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,22,0.3333333333333333,E4,10.62,62.6,36,0.75363,86.7674,11.2021,0.0,0,8.6448,1.4204,75.166,0.0,25.5,4840,3.0709,1.86
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,23,0.3333333333333333,E4,10.62,62.6,36,0.758986,86.6734,10.571,0.0,0,8.6948,1.4291,74.937,0.0,25.5,4840,3.0674,1.67
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,24,0.3333333333333333,E4,10.62,62.6,36,0.764394,86.5784,9.9338,0.0,0,8.7448,1.4406,74.324,0.0,25.5,4840,3.0738,1.74
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,25,0.3333333333333333,E4,10.62,62.6,36,0.763468,86.5947,10.0429,0.0,0,8.7448,1.4358,73.379,0.0,25.5,4840,3.0942,1.65
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,26,0.3333333333333333,E4,10.62,62.6,36,0.761883,86.6225,10.2297,0.0,0,8.6948,1.4351,74.97,0.0,25.5,4840,3.0737,1.7
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,27,0.3333333333333333,E4,10.62,62.6,36,0.756258,86.7212,10.8924,0.0,0,8.5948,1.4167,76.007,0.0,25.5,4840,3.058,1.77
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,28,0.3333333333333333,E4,10.62,62.6,36,0.758649,86.6793,10.6108,0.0,0,8.6448,1.4221,75.5,0.0,26.5,4840,3.0688,1.91
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,29,0.3333333333333333,E4,10.62,62.6,36,0.761587,86.6277,10.2646,0.0,0,8.6948,1.4341,75.921,0.0,25.0,4840,3.0722,1.77
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GWO,random,30,0.3333333333333333,E4,10.62,62.6,36,0.756642,86.7145,10.8472,0.0,0,8.6948,1.4313,74.57,0.0,25.5,4840,3.0746,1.77
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,1,0.3333333333333333,E4,10.62,62.6,36,0.755694,86.7312,10.9588,0.0,0,8.6448,1.4266,75.676,0.0,25.0,4840,2.662,2.92
google,1000,20,linear,True,False,0.4,0.3,0.3,0,PSO,random,2,0.3333333333333333,E4,10.62,62.6,36,0.752872,86.7807,11.2914,0.0,0,8.5948,1.4197,76.064,0.0,25.5,4840,2.6728,3.09
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,13,0.3333333333333333,E4,10.62,62.6,36,0.743973,86.937,12.3399,0.0,0,8.5448,1.4026,77.175,0.0,25.5,4840,2.5804,2.04
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,14,0.3333333333333333,E4,10.62,62.6,36,0.739783,87.0105,12.8336,0.0,0,8.4948,1.3999,78.675,0.0,25.5,4840,2.5745,1.95
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,15,0.3333333333333333,E4,10.62,62.6,36,0.751366,86.8072,11.4689,0.0,0,8.5448,1.4095,77.469,0.0,26.0,4840,2.5718,1.91
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,16,0.3333333333333333,E4,10.62,62.6,36,0.738701,87.0295,12.9611,0.0,0,8.4948,1.4019,79.339,0.0,25.0,4840,2.5757,2.15
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,17,0.3333333333333333,E4,10.62,62.6,36,0.745519,86.9098,12.1578,0.0,0,8.4948,1.4019,78.605,0.0,25.0,4840,2.5761,1.96
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,18,0.3333333333333333,E4,10.62,62.6,36,0.752804,86.7819,11.2994,0.0,0,8.6448,1.4249,75.953,0.0,26.0,4840,2.5686,1.93
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,19,0.3333333333333333,E4,10.62,62.6,36,0.747383,86.8771,11.9382,0.0,0,8.5448,1.4077,77.135,0.0,25.5,4840,2.5265,1.99
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,20,0.3333333333333333,E4,10.62,62.6,36,0.743037,86.9534,12.4502,0.0,0,8.5448,1.4081,78.026,0.0,25.5,4840,2.5278,1.89
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,21,0.3333333333333333,E4,10.62,62.6,36,0.744263,86.9319,12.3057,0.0,0,8.5448,1.4054,77.946,0.0,25.0,4840,2.5963,2.36
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,22,0.3333333333333333,E4,10.62,62.6,36,0.748579,86.8561,11.7973,0.0,0,8.5948,1.4135,77.066,0.0,25.0,4840,2.5859,1.92
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,23,0.3333333333333333,E4,10.62,62.6,36,0.746099,86.8996,12.0895,0.0,0,8.5948,1.4104,76.934,0.0,25.5,4840,2.5871,1.83
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,24,0.3333333333333333,E4,10.62,62.6,36,0.746977,86.8842,11.986,0.0,0,8.5448,1.4082,77.18,0.0,26.0,4840,2.599,2.32
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,25,0.3333333333333333,E4,10.62,62.6,36,0.740092,87.0051,12.7973,0.0,0,8.4448,1.3923,79.425,0.0,25.5,4840,2.5911,1.99
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,26,0.3333333333333333,E4,10.62,62.6,36,0.736199,87.0735,13.2559,0.0,0,8.3948,1.3874,81.284,0.0,25.0,4840,2.5595,2.04
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,27,0.3333333333333333,E4,10.62,62.6,36,0.744711,86.924,12.253,0.0,0,8.5448,1.4077,77.845,0.0,25.5,4840,2.5491,2.16
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,28,0.3333333333333333,E4,10.62,62.6,36,0.738855,87.0268,12.943,0.0,0,8.4448,1.3972,80.009,0.0,25.0,4840,2.54,2.09
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,3,0.3333333333333333,E4,10.62,62.6,36,0.640552,88.7529,24.5257,0.0,0,8.4948,1.37,63.326,0.0,26.0,4840,2.5304,1.73
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,4,0.3333333333333333,E4,10.62,62.6,36,0.647199,88.6362,23.7425,0.0,0,8.5948,1.385,60.869,0.0,26.0,4840,2.5207,1.65
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,5,0.3333333333333333,E4,10.62,62.6,36,0.642464,88.7193,24.3005,0.0,0,8.5448,1.3775,61.986,0.0,26.0,4840,2.5144,1.77
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,6,0.3333333333333333,E4,10.62,62.6,36,0.641699,88.7327,24.3905,0.0,0,8.4948,1.37,66.601,0.0,25.5,4840,2.5,1.63
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,7,0.3333333333333333,E4,10.62,62.6,36,0.647509,88.6307,23.706,0.0,0,8.6448,1.3925,59.386,0.0,26.0,4840,2.5169,1.67
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,8,0.3333333333333333,E4,10.62,62.6,36,0.644726,88.6796,24.034,0.0,0,8.5448,1.3775,61.637,0.0,26.0,4840,2.5128,1.67
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,9,0.3333333333333333,E4,10.62,62.6,36,0.641929,88.7287,24.3634,0.0,0,8.4948,1.37,66.431,0.0,26.0,4840,2.5368,1.73
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,10,0.3333333333333333,E4,10.62,62.6,36,0.646185,88.654,23.862,0.0,0,8.5948,1.385,60.377,0.0,26.0,4840,2.5403,1.65
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,11,0.3333333333333333,E4,10.62,62.6,36,0.64068,88.7506,24.5106,0.0,0,8.4948,1.37,64.276,0.0,25.5,4840,2.5414,1.74
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,12,0.3333333333333333,E4,10.62,62.6,36,0.641262,88.7404,24.442,0.0,0,8.4948,1.37,64.769,0.0,26.0,4840,2.5183,1.73
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,13,0.3333333333333333,E4,10.62,62.6,36,0.642404,88.7204,24.3075,0.0,0,8.5448,1.3775,61.765,0.0,26.0,4840,2.5403,1.75
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,14,0.3333333333333333,E4,10.62,62.6,36,0.641897,88.7293,24.3673,0.0,0,8.4948,1.37,66.946,0.0,25.5,4840,2.5268,1.71
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,15,0.3333333333333333,E4,10.62,62.6,36,0.647074,88.6384,23.7572,0.0,0,8.5448,1.3775,62.76,0.0,26.0,4840,2.5234,1.67
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,16,0.3333333333333333,E4,10.62,62.6,36,0.64725,88.6353,23.7365,0.0,0,8.5948,1.385,61.217,0.0,26.0,4840,2.5187,1.67
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,17,0.3333333333333333,E4,10.62,62.6,36,0.647373,88.6331,23.7221,0.0,0,8.5448,1.3775,63.37,0.0,26.0,4840,2.5359,1.74
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,18,0.3333333333333333,E4,10.62,62.6,36,0.641114,88.743,24.4595,0.0,0,8.4948,1.37,64.382,0.0,26.0,4840,2.5335,1.66
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,27,0.3333333333333333,E4,10.62,62.6,36,0.640068,88.7614,24.5827,0.0,0,8.4448,1.3625,67.329,0.0,25.5,4840,2.5267,1.77
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,28,0.3333333333333333,E4,10.62,62.6,36,0.646908,88.6413,23.7768,0.0,0,8.5448,1.3775,61.697,0.0,26.0,4840,2.5271,1.73
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,29,0.3333333333333333,E4,10.62,62.6,36,0.646849,88.6423,23.7837,0.0,0,8.5448,1.3775,62.262,0.0,26.0,4840,2.5281,1.63
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,30,0.3333333333333333,E4,10.62,62.6,36,0.642236,88.7233,24.3273,0.0,0,8.5448,1.3775,61.928,0.0,26.0,4840,2.5355,1.71
google,1500,10,linear,True,False,0.4,0.3,0.3,0,FIFO,-,0,0.3333333333333333,E4,16.49,95.45,39,8.616002,0.0,-611.9473,0.0,0,95.9591,15.66,5.308,8.9738,24.5,0,0.0,0.0
google,1500,10,linear,True,False,0.4,0.3,0.3,0,Consolidation,-,0,0.3333333333333333,E4,16.49,95.45,39,1.210202,85.954,0.0,0.0,0,13.3091,2.1675,55.842,8.9738,24.5,0,0.0,0.0
google,1500,10,linear,True,False,0.4,0.3,0.3,0,Greedy(EDF+greenest),-,0,0.3333333333333333,E4,16.49,95.45,39,0.953278,88.936,21.2299,0.0,0,12.7091,2.0322,64.21,24.6881,26.0,0,0.0002,0.0
google,1500,10,linear,True,False,0.4,0.3,0.3,0,WOA,random,1,0.3333333333333333,E4,16.49,95.45,39,1.134997,86.8269,6.2143,0.0,0,13.1591,2.1651,71.546,0.0,28.0,4840,3.4558,2.45
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,29,0.3333333333333333,E4,10.62,62.6,36,0.74384,86.9393,12.3556,0.0,0,8.5448,1.407,77.772,0.0,25.5,4840,2.6,1.93
google,1000,20,linear,True,False,0.4,0.3,0.3,0,DE,random,30,0.3333333333333333,E4,10.62,62.6,36,0.747843,86.869,11.8839,0.0,0,8.5948,1.4117,77.212,0.0,25.5,4840,2.5903,2.07
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,1,0.3333333333333333,E4,10.62,62.6,36,0.767769,86.5191,9.5361,0.0,0,8.8448,1.4568,71.779,0.0,27.5,8858,3.9757,1.7
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,2,0.3333333333333333,E4,10.62,62.6,36,0.745728,86.9061,12.1331,0.0,0,8.6448,1.4223,72.719,0.0,27.0,8868,3.9327,1.94
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,3,0.3333333333333333,E4,10.62,62.6,36,0.771029,86.4619,9.152,0.0,0,8.7448,1.4394,73.083,0.0,27.5,8832,3.8924,1.99
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,4,0.3333333333333333,E4,10.62,62.6,36,0.75209,86.7944,11.3835,0.0,0,8.7448,1.4429,73.066,0.0,27.5,8906,3.9335,1.87
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,5,0.3333333333333333,E4,10.62,62.6,36,0.761653,86.6265,10.2567,0.0,0,8.7948,1.4589,70.693,0.0,26.5,8820,3.9103,1.74
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,6,0.3333333333333333,E4,10.62,62.6,36,0.76396,86.586,9.9849,0.0,0,8.6948,1.4371,73.826,0.0,26.0,8874,3.9361,1.86
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,19,0.3333333333333333,E4,10.62,62.6,36,0.642479,88.719,24.2987,0.0,0,8.5448,1.3775,61.946,0.0,26.0,4840,2.5039,1.76
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,20,0.3333333333333333,E4,10.62,62.6,36,0.644378,88.6857,24.0749,0.0,0,8.4948,1.37,66.112,0.0,26.0,4840,2.5261,1.66
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,21,0.3333333333333333,E4,10.62,62.6,36,0.64585,88.6599,23.9015,0.0,0,8.5948,1.385,60.383,0.0,26.0,4840,2.5189,1.76
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,22,0.3333333333333333,E4,10.62,62.6,36,0.652685,88.5398,23.0961,0.0,0,8.6448,1.3925,57.633,0.0,26.0,4840,2.5451,1.62
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,23,0.3333333333333333,E4,10.62,62.6,36,0.647871,88.6244,23.6634,0.0,0,8.5948,1.385,61.092,0.0,26.0,4840,2.521,1.73
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,24,0.3333333333333333,E4,10.62,62.6,36,0.643055,88.7089,24.2308,0.0,0,8.5448,1.3775,61.251,0.0,26.0,4840,2.527,1.77
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,25,0.3333333333333333,E4,10.62,62.6,36,0.642089,88.7259,24.3446,0.0,0,8.4948,1.37,66.095,0.0,26.0,4840,2.5679,1.67
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,26,0.3333333333333333,E4,10.62,62.6,36,0.641856,88.73,24.372,0.0,0,8.5448,1.3775,61.809,0.0,26.0,4840,2.5563,1.79
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,7,0.3333333333333333,E4,10.62,62.6,36,0.770008,86.4798,9.2724,0.0,0,8.6948,1.446,74.121,0.0,27.0,8938,3.994,1.76
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,8,0.3333333333333333,E4,10.62,62.6,36,0.76558,86.5576,9.7941,0.0,0,8.8448,1.4568,70.067,0.0,28.0,8902,3.9192,1.76
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,9,0.3333333333333333,E4,10.62,62.6,36,0.766868,86.535,9.6423,0.0,0,8.6948,1.441,74.723,0.0,26.0,8852,3.8684,1.89
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,10,0.3333333333333333,E4,10.62,62.6,36,0.754427,86.7534,11.1082,0.0,0,8.6448,1.4251,74.319,0.0,28.5,8918,3.9076,1.97
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,11,0.3333333333333333,E4,10.62,62.6,36,0.767948,86.516,9.515,0.0,0,8.7948,1.4495,71.132,0.0,27.0,8868,3.9021,1.79
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,12,0.3333333333333333,E4,10.62,62.6,36,0.767649,86.5212,9.5502,0.0,0,8.8448,1.4532,69.711,0.0,28.0,8920,3.9143,2.02
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,13,0.3333333333333333,E4,10.62,62.6,36,0.763503,86.594,10.0387,0.0,0,8.8948,1.4748,70.459,0.0,27.5,8898,3.9668,1.89
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,14,0.3333333333333333,E4,10.62,62.6,36,0.767176,86.5296,9.606,0.0,0,8.6948,1.4343,75.195,0.0,27.5,8978,3.9864,1.67
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,15,0.3333333333333333,E4,10.62,62.6,36,0.748995,86.8488,11.7482,0.0,0,8.6948,1.4285,73.736,0.0,27.0,9022,4.005,1.98
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,16,0.3333333333333333,E4,10.62,62.6,36,0.767573,86.5226,9.5593,0.0,0,8.8448,1.4687,71.562,0.0,27.0,8898,3.9037,1.86
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,17,0.3333333333333333,E4,10.62,62.6,36,0.760142,86.6531,10.4348,0.0,0,8.6948,1.4296,74.164,0.0,27.0,8858,3.8854,1.65
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,18,0.3333333333333333,E4,10.62,62.6,36,0.765586,86.5575,9.7933,0.0,0,8.7948,1.4526,71.43,0.0,26.5,8864,3.883,1.82
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,19,0.3333333333333333,E4,10.62,62.6,36,0.757029,86.7077,10.8016,0.0,0,8.6948,1.433,73.816,0.0,26.0,8934,3.9038,1.85
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,20,0.3333333333333333,E4,10.62,62.6,36,0.757955,86.6915,10.6925,0.0,0,8.6448,1.4268,75.983,0.0,26.5,8930,3.9072,1.92
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,21,0.3333333333333333,E4,10.62,62.6,36,0.760412,86.6483,10.403,0.0,0,8.7948,1.4624,71.057,0.0,28.5,8954,3.9566,1.74
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,22,0.3333333333333333,E4,10.62,62.6,36,0.75895,86.674,10.5752,0.0,0,8.7448,1.4382,72.228,0.0,28.0,8892,3.94,1.64
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,23,0.3333333333333333,E4,10.62,62.6,36,0.757156,86.7055,10.7866,0.0,0,8.7448,1.4389,73.01,0.0,27.0,8964,3.9918,1.92
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,24,0.3333333333333333,E4,10.62,62.6,36,0.752937,86.7796,11.2837,0.0,0,8.6448,1.4266,74.505,0.0,26.5,8800,3.8981,1.83
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,25,0.3333333333333333,E4,10.62,62.6,36,0.762809,86.6062,10.1205,0.0,0,8.7448,1.4406,72.126,0.0,27.0,8852,3.9051,1.73
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,26,0.3333333333333333,E4,10.62,62.6,36,0.760505,86.6467,10.392,0.0,0,8.6948,1.4312,73.601,0.0,27.5,8876,3.9091,1.87
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,27,0.3333333333333333,E4,10.62,62.6,36,0.763251,86.5985,10.0684,0.0,0,8.6948,1.4307,75.763,0.0,27.5,8942,3.9457,1.63
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,28,0.3333333333333333,E4,10.62,62.6,36,0.765044,86.567,9.8572,0.0,0,8.7948,1.4414,72.073,0.0,28.0,8962,3.9585,1.7
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,29,0.3333333333333333,E4,10.62,62.6,36,0.753064,86.7773,11.2688,0.0,0,8.6948,1.4461,73.217,0.0,27.0,8826,3.9441,1.77
google,1000,20,linear,True,False,0.4,0.3,0.3,0,HHO,random,30,0.3333333333333333,E4,10.62,62.6,36,0.749634,86.8376,11.6729,0.0,0,8.7448,1.4425,68.984,0.0,28.0,9080,4.0501,1.87
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GA,random,25,0.3333333333333333,E4,10.62,62.6,36,0.744141,86.934,12.3202,0.0,0,8.5448,1.4036,76.724,0.0,25.5,4840,4.4214,2.61
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GA,random,26,0.3333333333333333,E4,10.62,62.6,36,0.74348,86.9456,12.398,0.0,0,8.5448,1.4058,77.427,0.0,25.5,4840,4.3803,2.66
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GA,random,27,0.3333333333333333,E4,10.62,62.6,36,0.745258,86.9144,12.1885,0.0,0,8.5948,1.4157,77.81,0.0,25.5,4840,4.3547,2.51
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GA,random,28,0.3333333333333333,E4,10.62,62.6,36,0.738279,87.0369,13.0109,0.0,0,8.4948,1.403,78.951,0.0,25.0,4840,4.37,2.6
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GA,random,29,0.3333333333333333,E4,10.62,62.6,36,0.736002,87.0769,13.2792,0.0,0,8.4448,1.3923,79.683,0.0,25.0,4840,4.3743,2.42
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GA,random,30,0.3333333333333333,E4,10.62,62.6,36,0.741748,86.976,12.6021,0.0,0,8.4948,1.3991,78.095,0.0,25.5,4840,4.432,2.58
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,1,0.3333333333333333,E4,10.62,62.6,36,0.646247,88.6529,23.8546,0.0,0,8.5448,1.3775,62.666,0.0,26.0,4840,2.5493,1.73
google,1000,20,linear,True,False,0.4,0.3,0.3,0,WOA,carbon,2,0.3333333333333333,E4,10.62,62.6,36,0.646942,88.6407,23.7727,0.0,0,8.5448,1.3775,62.931,0.0,26.0,4840,2.5651,1.75
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GA,random,17,0.3333333333333333,E4,10.62,62.6,36,0.744675,86.9246,12.2573,0.0,0,8.5448,1.4054,77.089,0.0,25.5,4840,4.3814,2.59
google,1000,20,linear,True,False,0.4,0.3,0.3,0,GA,random,18,0.3333333333333333,E4,10.62,62.6,36,0.735434,87.0869,13.3461,0.0,0,8.4948,1.4017,78.873,0.0,25.5,4840,4.3398,2.65
